listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,location
3413561700,Heatwave,Too Hot To Handle,Epic,PE 34761,"LP, Album, RE, Pit",13093479,For Sale,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, has previous owner name written in ink on front., minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2939081317,Herb Alpert,Beyond,"A&M Records, A&M Records","SP-3717, SP 3717","LP, Album, X",6380905,For Sale,10.0,2026-01-06 10:11:56,,Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3418679172,Hiroshima (3),East,"Epic, Epic","E 45022, OE 45022","LP, Album",1625057,For Sale,15.0,2026-01-06 10:11:56,,Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2942810638,Hot Blood,Disco Dracula,Dynamo Records,DS-401,"LP, Album",1104945,For Sale,25.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves. Kitsch extravaganza ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3453325701,Hubert Smith And His Coral Islanders,It Doesn't Hurt To Be Friendly,Edmar,ELPS 1154,"LP, Album",3359941,For Sale,5.0,2026-01-06 10:11:56,"A slice of Bermuda sunshine on wax. Vinyl is in VG+ condition—well-kept with just light signs of play. Cover is in VG shape, showing some wear but still solid. This one’s got that island charm, the kind of record you’d stumble upon in a dusty Caribbean shop and never let go.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
1798998577,Imagination,In The Heat Of The Night,R & B Records,RBLP 1002,"LP, Album",402569,For Sale,20.0,2026-01-06 10:11:56,"Wax has scuffs from age. Jacket has light shelf wear. Slinky UK Boogie, great stuff. Listen to audio sample for your own inspection. We are a small family ran record shop that values honesty and great vinyl.",Very Good (VG),Very Good Plus (VG+),Y,,230,1,
3419789103,Instant Funk,Get Down With The Philly Jump,"TSOP, TSOP","PZ 34358, 34358","LP, Album",2060561,For Sale,80.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, past DJs BPM sticker, minor crate wear. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3434185188,Intrigue,Fly Girl,World Trade Records Inc.,WT-1000,"12""",1158270,For Sale,25.0,2026-01-06 10:11:56,"Solid copy with just light signs of play. No original sleeve, housed in a generic jacket. Kept in protective sleeves because I care. Ships in Whiplash mailers for safe delivery. Let me know if you’d like photos.  NYC electro-boogie with an undeniable groove—""Fly Girl"" is pure ‘84 heat.",Very Good Plus (VG+),Generic,Y,,230,1,d17
3410483925,Isaac Hayes,Juicy Fruit (Disco Freak),"HBS, ABC Records",ABCD-953,"LP, Album, SXT",560882,For Sale,25.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430712571,J. Blackfoot,City Slicker,Soundtown Records,ST-8002,"LP, Album",17656048,For Sale,7.0,2026-01-06 10:11:56,"Great shape vinyl, cover in very good shape, minor crate wear. Original shrink. Everything kept in protective sleeves because I care. Ask for photos if interested",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3435220734,J.J. Fad,Supersonic,Dream Team Records,0-96658,"12"", AR",12960347,For Sale,8.5,2026-01-06 10:11:56,"Solid VG+ copy with some signs of play but still packs a punch. Cover has light wear but nothing serious. Kept in protective sleeves because I care. Ships in Whiplash mailers for safe delivery. Let me know if you’d like photos.  Electro-rap classic—bass-heavy, fast, and totally iconic.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,d26
3410027742,"James ""D-Train"" Williams",Miracles Of The Heart,"Columbia, Columbia","C 40465, BFC 40465","LP, Album",1302862,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Promo Sticker! Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3430795035,"James ""D-Train"" Williams",Miracles Of The Heart,"Columbia, Columbia","C 40465, BFC 40465","LP, Album",1302862,For Sale,6.0,2026-01-06 10:11:56,"This copy is VG overall—vinyl has some light scuffs but should play fine, and the cover shows expected wear for a record this age. Everything is kept in protective sleeves because I care about quality. If you’d like photos, just let me know!",Very Good (VG),Very Good (VG),Y,,230,1,A9
2941381441,The Jammers,The Jammers,Salsoul Records,SA 8556,"LP, Album",912593,For Sale,45.0,2026-01-06 10:11:56,"Great shape, looks unplayed, everything kept in protective sleeves. Jacket has notch cut on bottom right corner. Delicious midwest boogie",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3410058945,Jean Carn,Jean Carn,"Philadelphia International Records, Philadelphia International Records","PZ 34394, 34394","LP, Album, Pit",1195296,For Sale,20.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care. Gamble + Huff and Dexter Wensel production, great stuff!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3410120163,Jennifer Holliday,Feel My Soul,Geffen Records,GHS 4014,"LP, Album, Win",10932345,For Sale,5.0,2026-01-06 10:11:56,"mint shape vinyl, cover in mint shape, minor crate wear on corners. original complete shrink intact, never opened.  Everything kept in protective sleeves because I care.",Mint (M),Mint (M),Y,,230,1,
3410119332,Jennifer Holliday,Say You Love Me,Geffen Records,GHS 24073,"LP, Album",1290970,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3453851703,Jethro Tull,Aqualung,Reprise Records,MS 2035,"LP, Album, Ter",596450,For Sale,25.0,2026-01-06 10:11:56,"Solid VG+ vinyl, plays clean. Cover is VG, some wear around the edges and light creasing. A rock essential—Tull at their peak with that signature mix of folk, blues, and prog.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,d59
2941436224,Jorge Santana,Jorge Santana,"Tomato, Tomato","TOM-7020, TOM 7020","LP, Album",1371076,Sold,13.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3410091429,Juan Gabriel,Espectacular,Pronto (4),PTS 1036,"LP, Album",4642066,For Sale,25.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3430765794,The Judds,Why Not Me,"RCA Victor, RCA, Curb Records",AHL1-5319,"LP, Album",2133842,For Sale,30.0,2026-01-06 10:11:56,"VG+ vinyl, VG+ cover. Record is in excellent shape with no signs of play. Cover is clean with minor shelf wear. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos!  Classic '80s country harmonies at their finest. “Mama He’s Crazy” is the big one, but the title track is just as good.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430773417,Julian Lennon,Valotte,"Atlantic, Atlantic","80184-1, 7 80184-1","LP, Album",3235434,For Sale,5.0,2026-01-06 10:11:56," VG+/VG+ – Clean copy with minimal wear. Vinyl plays great, and the cover is in excellent shape with only slight signs of handling. Includes original inner sleeve. Kept in protective sleeves and ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos! Too Late for Goodbyes is the standout—pure ‘80s pop charm.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3436379607,Kashif,I Just Gotta Have You (Lover Turn Me On),Arista,CP 728,"12""",79161,For Sale,18.0,2026-01-06 10:11:56,"A crisp, clean copy of this Kashif classic—essential boogie! Vinyl is VG+, showing just faint sleeve marks under strong light. Plays beautifully. Comes housed in an Arista-branded sleeve with hype sticker. A slice of ’80s groove that never fails. Kept in protective sleeves because I care.",Very Good Plus (VG+),Generic,Y,,230,1,
2943486427,Kashif,Send Me Your Love,Arista,AL 8-8205,"LP, Album",424481,For Sale,20.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430767249,Kashif,Send Me Your Love,Arista,AL 8-8205,"LP, Album",424481,For Sale,10.0,2026-01-06 10:11:56,"VG+ vinyl, VG+ cover. Record is clean with no visible scuffs—well cared for and plays great. Cover is solid with only minor edge wear. Includes the original inner sleeve. Kept in protective sleeves because I care. Ships in Whiplash mailers for safe, damage-free delivery. Let me know if you’d like photos! *Send Me Your Love* is peak Kashif—polished, synth-heavy grooves with that perfect early '80s R&B bounce. ""Call Me Tonight"" is the deep cut that keeps me coming back.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3453401361,King Curtis,Everybody's Talkin',ATCO Records,SD33-385,"LP, Album, PRC",1292299,For Sale,15.0,2026-01-06 10:11:56,DJ promo copy with sticker intact. Vinyl is clean and plays great. Sleeve shows some wear but holds up well. King Curtis delivers that soulful sax magic—deep grooves and effortless cool.,Very Good Plus (VG+),Very Good (VG),Y,,230,1,
2943489352,King Tubby,I Am The King Vol. 2,Sprint Records,SFLP 004,"LP, Album, Whi",20042581,For Sale,20.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2942811592,Kleeer,Intimate Connection,"Real Gone Music, Atlantic",RGM-1041,"LP, Album, Ltd, RE, Red",15542442,For Sale,60.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves. beautiful sophisticated UK soul",Mint (M),Mint (M),Y,,230,1,
3419819574,Klymaxx,"Divas Need Love Too (12"" Version)","Constellation (2), MCA Records","MCA-23761, MCA 23761","12"", Pin",1274095,For Sale,5.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3419818917,Klymaxx,Meeting In The Ladies Room,"Constellation (2), MCA Records",MCA-5529,"LP, Album, Pin",414050,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430626441,Kool & The Gang,Emergency,"De-Lite Records, De-Lite Records, De-Lite Records","822 943-1 M-1, 822 943-1, 422-822 943-1 M-1","LP, Album, 53 ",660329,For Sale,10.0,2026-01-06 10:11:56,"**VG+ vinyl, VG cover.** Record is clean with light signs of play. Cover has minor edge wear but looks great overall. Includes original inner sleeve. Kept in protective sleeves because I care. Let me know if you’d like photos! *Emergency* is peak ‘80s Kool & The Gang—polished, funky, and loaded with hooks. *Fresh* still hits every time.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3410093145,Kool & The Gang,Love & Understanding,"De-Lite Records, De-Lite Records","DEP-2018, DEP 2018","LP, Album",529298,For Sale,25.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430760322,Larry Graham,Sooner Or Later,Warner Bros. Records,BSK 3668,"LP, Album, Win",1695403,For Sale,10.0,2026-01-06 10:11:56,"Vinyl is in VG condition—some visible wear but still plays fine. Cover is still in its original shrink, giving it a solid VG+ grade. Comes with the original fan club inner sleeve, which is a cool little bonus.  This is pure early ‘80s smooth funk. “Don’t Stop When You’re Hot” does exactly what the title promises.",Very Good (VG),Near Mint (NM or M-),Y,,230,1,
3410090310,Lee Fields,Everybody Gonna (Give Their Thing Away),"BDA Records, Inc., BDA Records, Inc.","BDA 410-A-12, BDA 511-B-12","12""",4901450,For Sale,5.0,2026-01-06 10:11:56,"Excellent shape vinyl, generic cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Generic,Y,,230,1,
3410093418,Lee Moore,Bodywork,Past Due,PASTDUE018,"12""",14514823,For Sale,20.0,2026-01-06 10:11:56,"Excellent shape vinyl, generic black cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Generic,Y,,230,1,
2942813302,Leprechaun,Party Freaks / Loc-It-Up,Citation Record Company - N.Y.C.,CI-711,"12""",291546,For Sale,20.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves. BPM and previous owner initials written in sharpie on inner label. ",Very Good Plus (VG+),Generic,Y,,230,1,
3436574223,Lillo Thomas,All Of You,Capitol Records,ST-12346,"LP, Album, Jac",1094421,For Sale,12.0,2026-01-06 10:11:56,"Great VG+ copy, solid sound with light surface marks but no issues. Cover is in equally nice shape with only minor shelf wear. Kept in protective sleeves because I care. Ships in Whiplash mailers for safe delivery. Let me know if you’d like photos.  Mid-’80s R&B magic—smooth, soulful, and underrated.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3450906783,Lime (2),Cutie Pie / Did You See That Girl,"Critique, Atlantic",0-96605,"12"", Single",114523,For Sale,5.0,2026-01-06 10:11:56,"Nice copy, solid VG+ with clean playback. Generic sleeve. Classic Lime energy—electro-funk grooves with that signature vocal touch. Kept in protective sleeves because I care. Ships in Whiplash mailers for safe delivery. Let me know if you’d like photos!",Very Good Plus (VG+),Generic,Y,,230,1,
2943489019,Linval Thompson Meets King Tubby,"""Ina Reggae Dub Style"" ""Dis A Yard Dub""",Abraham,AALP-189,"LP, Album, RE",4440934,For Sale,30.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves. super tubbin'",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3453329727,Lionel Richie,Can't Slow Down,Motown,6059 ML,"LP, Album, RP, Gat",445008,For Sale,15.99,2026-01-06 10:11:56," Includes the original inner lyric sleeve. Vinyl is in solid VG+ condition, showing minimal signs of play. Sleeve is clean with only light wear. A defining ’80s pop album—Lionel at his smoothest, with hits that still hold up.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3453334971,Lord Nelson (2),Love You Forever,Joker Records (14),JR 005,"LP, Album",10072524,For Sale,25.0,2026-01-06 10:11:56,"Still has original shrink, looks never played. A rare gem from 1988, with that indie-press charm.",Near Mint (NM or M-),Near Mint (NM or M-),Y,,230,1,
3450908061,Martin Wulms And His Orchestra,Rumba Tambah,"Delta (2), Delta (2)","DQ 20037, DQ-20.037","LP, Album",5467459,For Sale,5.0,2026-01-06 10:11:56,"Solid VG+ vinyl, plays well with minimal surface wear. Sleeve shows some handling wear but holds up. Underrated Latin jazz grooves with a European touch—rhythmic and vibrant. Kept in protective sleeves because I care",Very Good Plus (VG+),Very Good (VG),Y,,230,1,d32
3410485227,Mary Wells,Gigolo,Epic,49-02663,"12""",562677,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Promo stamp generic sleeve. Everything kept in protective sleeves because I care.",Near Mint (NM or M-),Generic,Y,,230,1,
3418677066,Maryann Farra & Satin Soul,Never Gonna Leave You,"Brunswick, Brunswick","BL754207, BL 754207","LP, Album",914537,Sold,45.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3450909537,Mass Production,In The Purest Form,Cotillion,SD 5211,"LP, Album, MO ",202530,For Sale,10.0,2026-01-06 10:11:56,Strong VG copy with a relative clean surface and solid playback. Sleeve has some edge wear but still presents well. Essential funk workout—“Firecracker” is a groove machine. Kept in protective sleeves because I care.,Very Good (VG),Very Good (VG),Y,,230,1,
2943634246,Maze Featuring Frankie Beverly,Can't Stop The Love,Capitol Records,ST-12377,"LP, Album",14243011,For Sale,10.0,2026-01-06 10:11:56,,Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3419791377,Mbongeni Ngema - Hugh Masekela,Mbongeni Ngema's Sarafina!,"Shanachie, Shanachie","Shanachie 43052, Shanachie-43052","LP, Album",1539929,For Sale,5.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2941412671,The McCrarys,On The Other Side,Portrait,JR 35556,"LP, Album, Promo",3824712,For Sale,30.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves. Promo sticker on back. Inner picture sleeve included. Fantastic midwest sophisticated soul",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3419878080,Meat Loaf,Bat Out Of Hell,"Epic, Cleveland International Records",PE 34974,"LP, Album, San",5963273,For Sale,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, great shine to the vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Not Graded,Y,,230,1,
3431166909,Meco Monardo,Encounters Of Every Kind,Millennium,MNLP 8004,"LP, Album, Kee",333722,For Sale,10.0,2026-01-06 10:11:56,"VG+ vinyl, VG+ cover. Record is in great shape with minimal signs of wear. Cover has light edge and corner wear but still presents well. Includes the original inner sleeve. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos! Meco brings disco to sci-fi once again—this time with Close Encounters of the Third Kind. Groovy, cinematic fun!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3432682686,Melba Moore,What A Woman Needs,EMI America,ST-17060,"LP, Album",303535,For Sale,20.0,2026-01-06 10:11:56,"VG+ vinyl, VG+ cover. Light surface marks visible under strong light, but plays great with no skips or major noise. Cover has minor edge and corner wear, slight creases, and includes the original inner sleeve. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos! 🔥 Classic 80s R&B vibes—standout tracks include “Take My Love”!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,B16
3410121006,Melting Point (3),Discofusion,Vedette Records,MX 52,"12""",3360635,For Sale,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, generic cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Generic,Y,,230,1,
1916646749,MFSB,MFSB,Philadelphia International Records,KZ 32046,"LP, Album, Ter",321860,For Sale,25.0,2026-01-06 10:11:56,"wax in very good shape, sounds great too. Cover is a great condition. Everything kept inside protective sleeves.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430585506,MFSB,Summertime,Philadelphia International Records,PZ 34238,"LP, Album",887009,Sold,3.5,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, very minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3430625343,MFSB,Universal Love,Philadelphia International Records,KZ 33158,"LP, Album, Pit",445345,For Sale,15.0,2026-01-06 10:11:56,"VG+ vinyl, VG cover. Record is clean with light signs of play. Cover has noticeable ring wear and edge wear but still presents well. Gatefold intact. Kept in protective sleeves because I care. Let me know if you’d like photos! Universal Love is peak MFSB—lush, soulful, and effortlessly smooth. Love Has No Time or Place is the one.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3450911628,Michael Jackson,Don't Stop 'Til You Get Enough / Wanna Be Startin' Somethin',Epic,49H 06911,"12"", Single",209522,For Sale,15.0,2026-01-06 10:11:56,"Strong VG+ copy! Clean vinyl with just a few light marks that don’t affect play. Sleeve is a plain generic sleeve. Classic MJ groove, essential for any dancefloor.",Very Good Plus (VG+),Generic,Y,,230,1,
3450910770,Michael Jackson,Thriller,"Epic, MJJ Productions Inc., Legacy","888697353391-1, 88697353391, 8869735339","LP, Album, Pic, RE",10186356,For Sale,25.0,2026-01-06 10:11:56,"Beautiful Near Mint copy—looks and sounds fantastic. Sleeve is also NM, crisp edges, and well-kept. No need to hype it—this is Thriller. Kept in protective sleeves because I care.",Near Mint (NM or M-),Near Mint (NM or M-),Y,,230,1,
3419879103,Michael McDonald,If That's What It Takes,"Warner Bros. Records, Warner Bros. Records","9 23703-1, 1-23703","LP, Album, Los",531795,For Sale,25.0,2026-01-06 10:11:56,"Great shape vinyl, cover in very good shape, notch cut top right, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
3413560485,Mos Def,Ms. Fat Booty / Mathematics,Rawkus,RWK-203,"12""",24896,For Sale,30.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3435163167,Musique,Keep On Jumpin',Prelude Records,PRL 12158,"LP, Album",125653,Sold,15.0,2026-01-06 10:11:56,"Strong VG+ copy with plenty of shine. Light signs of play, but the groove still kicks. Cover is clean with only minor edge wear. Kept in protective sleeves because I care. Ships in Whiplash mailers for safe delivery. Let me know if you’d like photos.  Classic Prelude disco—unstoppable energy from start to finish.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3451690566,Norman Whitfield,Car Wash (Original Motion Picture Soundtrack),MCA Records,MCA2-6000,"2xLP, Album, Glo",1146277,For Sale,15.0,2026-01-06 10:11:56,"Includes the original hype sticker on the cover. Vinyl has some groove wear and light scratches but plays solid. Sleeve has general wear, a few scuffs, and slight edge wear.",Very Good (VG),Very Good (VG),Y,,460,2,
3130979845,Nu Shooz,I Can't Wait,Atlantic,789 446-7,"7"", Single",911386,For Sale,10.0,2026-01-06 10:11:56,"Fantastic track that still slaps. Original 7"" cover. Vinyl is in very good condition. Cover has been flipped through, many creases, but no big tears. I keep the vinyl in a separate sleeve, everything kept in protective outer sleeve.",Very Good Plus (VG+),Very Good (VG),Y,,60,1,singles box
3410088480,Nu Shooz,Poolside,Atlantic,78 16471,"LP, Album",1784352,For Sale,10.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2941430731,Ohio Players,Skin Tight,Mercury,SRM-1-705,"LP, Album, Gat",598929,For Sale,15.0,2026-01-06 10:11:56,"Great shape, everything kept in protective sleeves. Wax looks really nice. Previous owner name on cover, and inner label.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
2941431733,Olympic Runners,Don't Let Up,London Records,PS 668,"LP, Album, Pet",1386342,For Sale,20.0,2026-01-06 10:11:56,"Great shape, glossy wax, everything kept in protective sleeves",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3453407454,One Way,Love Is... One Way,MCA Records,MCA-5163,"LP, Album",764949,For Sale,13.0,2026-01-06 10:11:56,Vinyl is VG+ with only light handling wear. Previous owner’s name written on the inner label. Cover has crate wear but still holds up. Essential early ’80s funk and R&B with that classic One Way groove.,Very Good Plus (VG+),Very Good (VG),Y,,230,1,c59
3453426183,Orlando Contreras,Orlando Contreras,Teca Records,XL-3012,"LP, Album",12851573,For Sale,13.76,2026-01-06 10:11:56,"Solid VG+ copy with only minor handling wear. Plays beautifully with rich sound. Cover is in great shape, showing only light signs of storage. Essential deep-cut bolero from the golden age of Latin ballads.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,d51
3451753254,Osibisa,Welcome Home,"Island Records, Bronze",ILPS 9355,"LP, Album, Gat",554580,For Sale,15.0,2026-01-06 10:11:56,"1975 Afro-funk meets prog-rock, courtesy of Osibisa. High-energy rhythms, deep grooves, and vibrant instrumentation. Vinyl is VG+, plays clean with light signs of use. Sleeve VG, some edge wear and minor ring wear, but solid.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,D53
3453449361,Pacific Blue (2),Argentina Forever,Prelude Records,PRL-D 153,"12"", Blu",1383402,For Sale,6.99,2026-01-06 10:11:56,"Blue vinyl pressing. Has light scuffs and groove wear, but nothing that overpowers the music. Inner label has some scuffing with previous owner’s name written on it. Housed in a generic sleeve.",Very Good (VG),Generic,Y,,230,1,d53
3410293578,Parliament,Trombipulation,Casablanca,NBLP 7249,"LP, Album, PRC",4608211,Sold,15.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
3410495430,Patrick Adams Presents Phreek,Patrick Adams Presents Phreek,Atlantic,SD 19213,"LP, Album, PR ",4129573,For Sale,25.0,2026-01-06 10:11:56,"very good shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good (VG),Very Good (VG),Y,,230,1,
3453331215,Peaches & Herb,2 Hot!,"Polydor, Polydor","PD-1-6172, 2391 378","LP, Album, PRC",451831,For Sale,9.99,2026-01-06 10:11:56,"Vinyl is very clean with a nice gloss, plays beautifully. Cover has some corner and edge wear but still holds up well. Classic late-’70s disco-soul with that smooth Peaches & Herb chemistry.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,b56
3433967232,Peter Brown (2),A Fantasy Love Affair,"Drive, Drive","104, DR-104","LP, Album, Gat",4464641,For Sale,15.0,2026-01-06 10:11:56,"VG+ vinyl, VG cover. Record is in great shape with only light surface marks. There is a small white paper spot adhered to one area, which may come off with rubbing alcohol, but I’m leaving that to the next owner. Plays clean with no major noise or skips. Gatefold cover has edge wear, some creases, and general shelf wear but remains structurally solid. Kept in protective sleeves because I care. Ships in Whiplash mailers for secure, damage-free delivery. Let me know if you’d like photos!",Very Good Plus (VG+),Very Good (VG),Y,,230,1,c34
2943636772,Philly Cream (2),No Time Like Now,WMOT Records,JW36840,"LP, Album",1659464,Sold,15.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3419817432,Pieces Of A Dream,Pieces Of A Dream,Elektra,6E-350,"LP, Album, SP",447044,For Sale,20.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in very good shape, minor crate wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,
2941432972,The Players Association,The Players' Association,"Vanguard, Vanguard","VSD•79384, VSD 79384","LP, Album",456669,For Sale,20.0,2026-01-06 10:11:56,"Excellent shape, everything kept in protective sleeves",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
2941432528,The Players Association,We Got The Groove!,"Vanguard, Vanguard","VSD • 79431, VSD 79431","LP, Album",347746,For Sale,20.0,2026-01-06 10:11:56,"Excellent shape, everything kept in protective sleeves",Near Mint (NM or M-),Very Good Plus (VG+),Y,,230,1,
3453438003,Pockets,Come Go With Us,Columbia,PC 34879,"LP, Album",548627,For Sale,17.99,2026-01-06 10:11:56,"Super clean copy, bordering on NM. Just minor crate wear and edge bumps on the cover. Vinyl plays beautifully with crisp sound. A sleeper funk/soul classic from 1977—grooves for days.",Very Good Plus (VG+),Not Graded,Y,,230,1,d52
3453402264,Pointer Sisters,Break Out,Planet (15),BXL1-4705,"LP, Album, Ind",1705919,For Sale,14.99,2026-01-06 10:11:56,"Near NM-, flawless condition. Still in original shrink with hype sticker intact. A classic ‘80s pop-funk masterpiece—pure energy and tight production.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,230,1,c55
2943642727,Psychic Mirrors,Ophilia,"Amnisia, Peoples Potential Unlimited",AM#101,"2xLP, Album",22893014,For Sale,40.0,2026-01-06 10:11:56,"excellent shape, everything kept in protective sleeves",Near Mint (NM or M-),Near Mint (NM or M-),Y,,460,2,
3419815767,Queen,A Night At The Opera,Elektra,7E-1053,"LP, Album, CSM",1361079,For Sale,70.0,2026-01-06 10:11:56,"Excellent shape vinyl, cover in decent shape, crate wear, ring wear. Everything kept in protective sleeves because I care.",Very Good Plus (VG+),Very Good (VG),Y,,230,1,
